6,192270e-06 120000000 10 761
8,887294e-06 120000000 10 744
2,173640e-05 120000000 10 700
6,951472e-05 120000000 10 724
1,036353e-04 120000000 10 693
4,702082e-05 120000000 10 696
4,962035e-05 120000000 10 767
5,786229e-05 120000000 10 764
3,603684e-05 120000000 12 758
2,416388e-05 120000000 12 705
9,686586e-05 120000000 12 756
9,171487e-06 120000000 12 788
6,428382e-05 120000000 12 762
6,871666e-05 120000000 12 802
2,172351e-05 120000000 12 700
8,991112e-06 120000000 12 759
1,323680e-04 120000000 12 702
